grid_id,date,delta_t
"7718,2843",2022-06-09,13.498129050436747
"7723,2843",2022-06-09,12.5473840445269
"7708,2848",2022-06-09,11.684025708442881
"7713,2848",2022-06-09,11.333845696447153
"7718,2848",2022-06-09,12.401672044587855
"7723,2848",2022-06-09,13.295546240503008
"7728,2848",2022-06-09,13.242147651006713
"7733,2848",2022-06-09,12.777982854261227
"7688,2853",2022-06-09,22.57676106900679
"7693,2853",2022-06-09,21.933300198807153
"7698,2853",2022-06-09,18.70782676754501
"7703,2853",2022-06-09,16.297887323943673
"7708,2853",2022-06-09,14.42942054745822
"7713,2853",2022-06-09,12.95914824211671
"7718,2853",2022-06-09,11.600190023752972
"7723,2853",2022-06-09,10.993085473361445
"7728,2853",2022-06-09,11.14872751063135
"7733,2853",2022-06-09,11.201325343672895
"7683,2858",2022-06-09,17.736435733819494
"7688,2858",2022-06-09,23.745659163987145
"7693,2858",2022-06-09,22.07647138047139
"7698,2858",2022-06-09,18.94596701649173
"7708,2858",2022-06-09,13.938339438339431
"7713,2858",2022-06-09,12.900089362433416
"7718,2858",2022-06-09,11.621219898605837
"7723,2858",2022-06-09,9.690990546650234
"7728,2858",2022-06-09,7.68842584781509
"7733,2858",2022-06-09,9.055274797460031
"7688,2863",2022-06-09,21.387412935323383
"7693,2863",2022-06-09,18.680207612456748
"7698,2863",2022-06-09,14.558861209964405
"7703,2863",2022-06-09,12.31873864783048
"7708,2863",2022-06-09,10.232070671378086
"7713,2863",2022-06-09,10.604015544041456
"7718,2863",2022-06-09,11.283969252271142
"7723,2863",2022-06-09,8.72256188333045
"7728,2863",2022-06-09,9.065331868821596
"7733,2863",2022-06-09,8.183736519965022
"7693,2868",2022-06-09,15.294844706415773
"7698,2868",2022-06-09,15.571385014596189
"7703,2868",2022-06-09,12.665392022008252
"7708,2868",2022-06-09,9.035136417556336
"7713,2868",2022-06-09,8.06999491353001
"7718,2868",2022-06-09,8.129848747830398
"7723,2868",2022-06-09,8.98841225626741
"7728,2868",2022-06-09,8.619683018867924
"7733,2868",2022-06-09,7.86412310286679
"7693,2873",2022-06-09,15.229696534386777
"7698,2873",2022-06-09,15.295137085137108
"7703,2873",2022-06-09,10.84546762589928
"7708,2873",2022-06-09,9.830101114856106
"7713,2873",2022-06-09,7.778235793044949
"7718,2873",2022-06-09,8.132042448979595
"7723,2873",2022-06-09,9.751327868852455
"7728,2873",2022-06-09,9.26026448581869
"7733,2873",2022-06-09,8.691796008869183
"7693,2878",2022-06-09,15.647901960784319
"7698,2878",2022-06-09,14.879563636363672
"7703,2878",2022-06-09,13.2945982999726
"7708,2878",2022-06-09,11.377611510791368
"7718,2878",2022-06-09,9.549170370370362
"7723,2878",2022-06-09,9.34164502164501
"7728,2878",2022-06-09,13.108945095619982
"7693,2883",2022-06-09,13.11200731930467
"7698,2883",2022-06-09,13.317216861350941
"7703,2883",2022-06-09,13.187277506571533
"7708,2883",2022-06-09,12.204599303135899
"7703,2888",2022-06-09,14.354710743801654
"7708,2888",2022-06-09,13.922486602357985
"7713,2843",2022-06-10,14.94748109033822
"7718,2843",2022-06-10,15.03691210045662
"7723,2843",2022-06-10,13.788622805765668
"7708,2848",2022-06-10,14.357309377738824
"7713,2848",2022-06-10,13.117062344867863
"7718,2848",2022-06-10,13.804081751824814
"7723,2848",2022-06-10,14.535929332749305
"7728,2848",2022-06-10,14.770839783846943
"7733,2848",2022-06-10,14.975620800467421
"7688,2853",2022-06-10,22.050819999999987
"7693,2853",2022-06-10,19.19222682473933
"7698,2853",2022-06-10,18.663359520068564
"7703,2853",2022-06-10,16.313541845187085
"7708,2853",2022-06-10,16.088816804801375
"7713,2853",2022-06-10,15.229739925693055
"7718,2853",2022-06-10,12.651578796970991
"7723,2853",2022-06-10,12.521014285714285
"7728,2853",2022-06-10,13.530931463728715
"7733,2853",2022-06-10,14.342582401834326
"7683,2858",2022-06-10,21.67491084478222
"7688,2858",2022-06-10,22.615722222222217
"7693,2858",2022-06-10,21.796738272687406
"7698,2858",2022-06-10,20.68343174510377
"7703,2858",2022-06-10,17.282476246162844
"7708,2858",2022-06-10,15.69744264211603
"7713,2858",2022-06-10,15.24603156049094
"7718,2858",2022-06-10,13.274055238930291
"7723,2858",2022-06-10,12.59923133128745
"7728,2858",2022-06-10,11.314729749523957
"7733,2858",2022-06-10,13.632423876997283
"7688,2863",2022-06-10,22.6708350014298
"7693,2863",2022-06-10,21.531370979270925
"7698,2863",2022-06-10,19.521455741455743
"7703,2863",2022-06-10,15.911062187276634
"7708,2863",2022-06-10,14.247723763225626
"7713,2863",2022-06-10,13.985286797310822
"7718,2863",2022-06-10,14.177402745995431
"7723,2863",2022-06-10,12.86633009153318
"7728,2863",2022-06-10,13.625446224256297
"7733,2863",2022-06-10,13.940800686302548
"7693,2868",2022-06-10,19.393999414862485
"7698,2868",2022-06-10,19.32770153621068
"7703,2868",2022-06-10,17.825271317829458
"7708,2868",2022-06-10,15.321304856641321
"7713,2868",2022-06-10,13.43250914411119
"7718,2868",2022-06-10,13.103505999414692
"7723,2868",2022-06-10,13.225138258961225
"7728,2868",2022-06-10,15.183341135166767
"7733,2868",2022-06-10,14.390495976591074
"7693,2873",2022-06-10,20.677664233576657
"7698,2873",2022-06-10,20.854115962777385
"7703,2873",2022-06-10,18.00847001574353
"7708,2873",2022-06-10,15.535572409845448
"7713,2873",2022-06-10,14.183929593589019
"7718,2873",2022-06-10,14.126233543216944
"7723,2873",2022-06-10,13.942484614283675
"7728,2873",2022-06-10,15.72070692615913
"7733,2873",2022-06-10,15.128105323411576
"7693,2878",2022-06-10,21.506289897510975
"7698,2878",2022-06-10,21.21565675794406
"7703,2878",2022-06-10,19.598998535871154
"7708,2878",2022-06-10,17.287565905096663
"7713,2878",2022-06-10,18.11555132523062
"7718,2878",2022-06-10,16.74124450951684
"7723,2878",2022-06-10,16.33668228404099
"7728,2878",2022-06-10,16.146451896324493
"7693,2883",2022-06-10,20.0378695970696
"7698,2883",2022-06-10,19.69255493700556
"7703,2883",2022-06-10,19.343570277004243
"7708,2883",2022-06-10,17.665592500366202
"7713,2883",2022-06-10,18.130433763188755
"7718,2883",2022-06-10,17.423973626373634
"7723,2883",2022-06-10,16.882792040103304
"7703,2888",2022-06-10,19.560946006247203
"7708,2888",2022-06-10,19.63525963398304
"7713,2888",2022-06-10,18.23164611413822
"7718,2888",2022-06-10,18.49169151201703
"7723,2888",2022-06-10,16.3945416100287
"7713,2843",2022-06-11,5.860525189096629
"7718,2843",2022-06-11,7.06047374429223
"7723,2843",2022-06-11,6.037025831311553
"7708,2848",2022-06-11,4.490803201766495
"7713,2848",2022-06-11,4.760584026865235
"7718,2848",2022-06-11,5.753813138686129
"7723,2848",2022-06-11,6.511646948941472
"7728,2848",2022-06-11,5.7543792255685355
"7733,2848",2022-06-11,4.308276101283384
"7703,2853",2022-06-11,8.46019607843137
"7708,2853",2022-06-11,6.784484038604304
"7713,2853",2022-06-11,5.270438778535425
"7718,2853",2022-06-11,4.430095727961131
"7723,2853",2022-06-11,4.488317142857135
"7728,2853",2022-06-11,4.384956359994278
"7733,2853",2022-06-11,5.2525542377784245
"7703,2858",2022-06-11,6.700291193181812
"7708,2858",2022-06-11,5.731724911231537
"7713,2858",2022-06-11,4.453104277615533
"7718,2858",2022-06-11,3.8750401870524653
"7723,2858",2022-06-11,3.257291385767797
"7728,2858",2022-06-11,3.411561977186313
"7733,2858",2022-06-11,3.7123254139668793
"7698,2863",2022-06-11,8.155106382978735
"7703,2863",2022-06-11,5.606437747035566
"7708,2863",2022-06-11,3.477922705314008
"7713,2863",2022-06-11,3.528828493777711
"7718,2863",2022-06-11,4.475758009153312
"7723,2863",2022-06-11,3.500199364345566
"7728,2863",2022-06-11,4.391067005398541
"7733,2863",2022-06-11,2.8815528045239276
"7698,2868",2022-06-11,7.788171557562059
"7703,2868",2022-06-11,7.388482984829845
"7708,2868",2022-06-11,4.782831182991092
"7713,2868",2022-06-11,3.8893401609363574
"7718,2868",2022-06-11,2.8177758267486124
"7723,2868",2022-06-11,3.436512070226769
"7728,2868",2022-06-11,4.072063205417613
"7733,2868",2022-06-11,3.271078011543474
"7703,2873",2022-06-11,7.474541871921195
"7708,2873",2022-06-11,5.766632341110211
"7713,2873",2022-06-11,4.638142267386469
"7718,2873",2022-06-11,3.8810274756725827
"7723,2873",2022-06-11,4.19369696969697
"7728,2873",2022-06-11,3.858342564102567
"7733,2873",2022-06-11,4.029753650980966
"7693,2878",2022-06-11,8.619940298507448
"7698,2878",2022-06-11,8.579999999999984
"7708,2878",2022-06-11,7.920000000000016
"7713,2878",2022-06-11,5.060000000000002
"7718,2878",2022-06-11,5.097746010638303
"7723,2878",2022-06-11,7.084529702970297
"7728,2878",2022-06-11,4.5573773987207025
"7693,2883",2022-06-11,8.652458410351175
"7698,2883",2022-06-11,8.724702702702695
"7703,2883",2022-06-11,9.300000000000011
"7708,2883",2022-06-11,6.285088697415114
"7713,2883",2022-06-11,6.277219317133193
"7708,2888",2022-06-11,5.466745562130193
"7713,2888",2022-06-11,5.6281115879828185
"7693,2853",2022-06-12,25.979393939393947
"7698,2853",2022-06-12,24.884036458333355
"7703,2853",2022-06-12,22.981149425287363
"7693,2858",2022-06-12,26.49983545543584
"7698,2858",2022-06-12,24.863924857430398
"7703,2858",2022-06-12,23.44865284974094
"7703,2878",2022-06-12,23.99108538350216
"7708,2878",2022-06-12,23.710604316546764
"7693,2883",2022-06-12,27.340000000000032
"7698,2883",2022-06-12,25.95501988375651
"7703,2883",2022-06-12,24.330151040182393
"7708,2883",2022-06-12,24.058401630988786
"7703,2888",2022-06-12,22.394140357932827
"7708,2888",2022-06-12,23.026614431486873
"7713,2888",2022-06-12,23.339999999999975
"7723,2888",2022-06-12,19.316632996632983
"7713,2843",2022-06-13,2.8028843710292226
"7718,2843",2022-06-13,3.293662776260248
"7723,2843",2022-06-13,2.724751590166759
"7708,2848",2022-06-13,1.7671600803750775
"7713,2848",2022-06-13,2.40517447802599
"7718,2848",2022-06-13,2.991223357664231
"7723,2848",2022-06-13,3.246004273504269
"7728,2848",2022-06-13,2.7104315886134076
"7733,2848",2022-06-13,2.7029338196977575
"7698,2853",2022-06-13,6.235268817204297
"7703,2853",2022-06-13,5.085698478561548
"7708,2853",2022-06-13,5.57829391442999
"7713,2853",2022-06-13,3.9633152089482757
"7718,2853",2022-06-13,2.0689615082482327
"7723,2853",2022-06-13,1.2221124780316341
"7728,2853",2022-06-13,1.5468420110932275
"7733,2853",2022-06-13,2.905530264710841
"7683,2858",2022-06-13,10.140807871569132
"7688,2858",2022-06-13,9.262274881516579
"7698,2858",2022-06-13,11.179047619047596
"7703,2858",2022-06-13,7.444526357510901
"7708,2858",2022-06-13,6.809285475792987
"7713,2858",2022-06-13,4.543856410256407
"7718,2858",2022-06-13,2.297471869063282
"7723,2858",2022-06-13,1.4793265007320726
"7728,2858",2022-06-13,1.4960541115671162
"7733,2858",2022-06-13,2.1538973105134493
"7693,2863",2022-06-13,9.350919999999967
"7698,2863",2022-06-13,8.626567441860457
"7703,2863",2022-06-13,7.070069621327908
"7708,2863",2022-06-13,5.090746354017737
"7713,2863",2022-06-13,3.87295951938206
"7718,2863",2022-06-13,2.980300044124137
"7723,2863",2022-06-13,2.08604166666667
"7728,2863",2022-06-13,2.327448621553886
"7733,2863",2022-06-13,1.4253123241418268
"7693,2868",2022-06-13,8.273097976993268
"7698,2868",2022-06-13,7.8173245901639365
"7703,2868",2022-06-13,7.097952475247528
"7708,2868",2022-06-13,4.527165041531244
"7713,2868",2022-06-13,3.6790431602048237
"7718,2868",2022-06-13,2.841937371963714
"7723,2868",2022-06-13,2.3651158018176472
"7728,2868",2022-06-13,2.4137240537240516
"7733,2868",2022-06-13,1.7274533106961008
"7693,2873",2022-06-13,8.753772228528188
"7698,2873",2022-06-13,8.623171428571421
"7703,2873",2022-06-13,7.182427745664751
"7708,2873",2022-06-13,5.214859308937167
"7713,2873",2022-06-13,4.431359223300975
"7718,2873",2022-06-13,3.716693423896269
"7723,2873",2022-06-13,3.2787103141964224
"7728,2873",2022-06-13,4.015910755910753
"7733,2873",2022-06-13,3.042665245202564
"7703,2878",2022-06-13,7.778447971781308
"7708,2878",2022-06-13,6.280576449912121
"7713,2878",2022-06-13,6.146739130434776
"7718,2878",2022-06-13,4.95068359374999
"7723,2878",2022-06-13,5.789389400921647
"7728,2878",2022-06-13,5.529016532429001
"7703,2883",2022-06-13,7.300000000000011
"7708,2883",2022-06-13,6.669696969696977
"7713,2883",2022-06-13,8.18112284602555
"7718,2883",2022-06-13,8.763749999999968
"7723,2883",2022-06-13,5.859475065616818
"7713,2888",2022-06-13,8.13261712439419
"7718,2888",2022-06-13,8.250136986301364
"7723,2888",2022-06-13,5.627863924050653
"7733,2863",2022-06-14,16.656589341692786
"7733,2868",2022-06-14,16.01557508789552
"7713,2843",2022-06-15,15.20208608785073
"7718,2843",2022-06-15,14.916270256793812
"7708,2848",2022-06-15,15.962994449313468
"7713,2848",2022-06-15,15.497250790480955
"7718,2848",2022-06-15,17.220000000000027
"7688,2853",2022-06-15,22.309925318494642
"7693,2853",2022-06-15,19.984590399540096
"7698,2853",2022-06-15,20.099548635909144
"7703,2853",2022-06-15,17.628765377204687
"7708,2853",2022-06-15,16.387839382680763
"7713,2853",2022-06-15,16.141253650864975
"7718,2853",2022-06-15,15.28000000000003
"7683,2858",2022-06-15,21.125097920145755
"7688,2858",2022-06-15,21.63545614035087
"7693,2858",2022-06-15,20.993628525500505
"7698,2858",2022-06-15,20.582978661210163
"7703,2858",2022-06-15,17.10296447887735
"7708,2858",2022-06-15,15.207970479704793
"7713,2858",2022-06-15,16.540435897435913
"7688,2863",2022-06-15,21.38549899914213
"7693,2863",2022-06-15,21.644022873481067
"7698,2863",2022-06-15,18.627399817017384
"7703,2863",2022-06-15,15.778530734632687
"7708,2863",2022-06-15,17.75367965367966
"7693,2868",2022-06-15,17.80339379754242
"7698,2868",2022-06-15,17.44963796477496
"7693,2873",2022-06-15,19.25122420262664
"7698,2873",2022-06-15,20.5666387434555
"7703,2873",2022-06-15,21.96833333333333
"7693,2878",2022-06-15,21.23060559006211
"7698,2878",2022-06-15,22.426002673796763
"7703,2878",2022-06-15,22.147999999999993
"7693,2883",2022-06-15,19.65056315366049
"7698,2883",2022-06-15,20.151415662650596
"7718,2843",2022-06-16,17.218629173989495
"7723,2843",2022-06-16,17.900966767371617
"7708,2848",2022-06-16,10.639999999999967
"7723,2848",2022-06-21,15.032772585669813
"7728,2848",2022-06-21,14.94751131221723
"7723,2853",2022-06-21,15.80194384449245
"7728,2853",2022-06-21,14.469893594825786
"7733,2853",2022-06-21,10.609473684210524
"7723,2858",2022-06-21,15.05555555555555
"7728,2858",2022-06-21,14.433566746602706
"7733,2858",2022-06-21,13.822330613019544
"7708,2863",2022-06-21,14.119999999999948
"7713,2863",2022-06-21,16.924999999999944
"7718,2863",2022-06-21,18.360000000000014
"7723,2863",2022-06-21,15.641130495464058
"7728,2863",2022-06-21,14.143476654350009
"7733,2863",2022-06-21,13.993883089770371
"7708,2868",2022-06-21,15.949473684210497
"7713,2868",2022-06-21,16.07939004815409
"7723,2868",2022-06-21,14.635178117048332
"7728,2868",2022-06-21,13.912623762376203
"7733,2868",2022-06-21,16.69017618793379
"7708,2873",2022-06-21,22.800945945945944
"7713,2873",2022-06-21,19.22560311284046
"7733,2873",2022-06-21,15.409374999999992
"7713,2843",2022-06-22,6.551171903881699
"7718,2843",2022-06-22,7.765294490183674
"7723,2843",2022-06-22,7.5752155434122725
"7708,2848",2022-06-22,6.065787348586807
"7713,2848",2022-06-22,7.321886373723924
"7718,2848",2022-06-22,7.517554332077656
"7723,2848",2022-06-22,7.586870300751887
"7708,2853",2022-06-22,11.012962073931826
"7713,2853",2022-06-22,7.470732401042901
"7718,2853",2022-06-22,5.9533822501746885
"7723,2853",2022-06-22,5.810200562324278
"7728,2853",2022-06-22,4.805506121230215
"7733,2853",2022-06-22,4.561885671863401
"7708,2858",2022-06-22,10.11843283582089
"7713,2858",2022-06-22,8.418563535911606
"7718,2858",2022-06-22,5.3987215787215765
"7723,2858",2022-06-22,4.990874600638981
"7728,2858",2022-06-22,4.295661096452651
"7733,2858",2022-06-22,4.888979857050032
"7718,2863",2022-06-22,5.8856676433654265
"7723,2863",2022-06-22,5.098893066626562
"7728,2863",2022-06-22,5.411353887399475
"7733,2863",2022-06-22,4.771139556665625
"7718,2868",2022-06-22,5.0205633802816525
"7723,2868",2022-06-22,5.725538644000779
"7728,2868",2022-06-22,6.46121359223298
"7713,2843",2022-06-23,15.71567289853004
"7718,2843",2022-06-23,17.62788242009131
"7723,2843",2022-06-23,18.062209219352077
"7708,2848",2022-06-23,14.445132924335377
"7713,2848",2022-06-23,13.562587239013002
"7718,2848",2022-06-23,15.748589781021897
"7723,2848",2022-06-23,17.434676595123374
"7728,2848",2022-06-23,20.30022491602162
"7733,2848",2022-06-23,15.62489921121823
"7688,2853",2022-06-23,19.327700590482802
"7693,2853",2022-06-23,17.53781670315921
"7698,2853",2022-06-23,19.113756306375176
"7703,2853",2022-06-23,17.436888823787896
"7708,2853",2022-06-23,15.858068019434134
"7713,2853",2022-06-23,14.424829951414697
"7718,2853",2022-06-23,13.691363774733633
"7723,2853",2022-06-23,15.699464627151055
"7728,2853",2022-06-23,16.426223746249452
"7733,2853",2022-06-23,15.67141305900843
"7683,2858",2022-06-23,20.34102349244351
"7688,2858",2022-06-23,21.81052507175417
"7693,2858",2022-06-23,22.22373252858958
"7698,2858",2022-06-23,20.620660625548084
"7703,2858",2022-06-23,18.034144130975
"7708,2858",2022-06-23,16.51238345754786
"7713,2858",2022-06-23,17.054418468731736
"7718,2858",2022-06-23,15.223598766551783
"7723,2858",2022-06-23,19.713151308304894
"7728,2858",2022-06-23,15.890274934191291
"7733,2858",2022-06-23,17.00230960385908
"7688,2863",2022-06-23,21.889431687715284
"7693,2863",2022-06-23,21.186593280914963
"7698,2863",2022-06-23,18.83031317031318
"7703,2863",2022-06-23,14.93114224446033
"7708,2863",2022-06-23,14.79330569059194
"7713,2863",2022-06-23,16.598535589264873
"7718,2863",2022-06-23,15.876525265127876
"7723,2863",2022-06-23,16.576945587562854
"7728,2863",2022-06-23,15.311294481691599
"7733,2863",2022-06-23,16.204138528138525
"7693,2868",2022-06-23,17.94064657694559
"7698,2868",2022-06-23,17.683414776883687
"7703,2868",2022-06-23,17.155995319584616
"7708,2868",2022-06-23,15.139236395552958
"7713,2868",2022-06-23,14.391976591075345
"7718,2868",2022-06-23,15.530870779385632
"7728,2868",2022-06-23,19.891549100968188
"7733,2868",2022-06-23,17.284972288202688
"7693,2873",2022-06-23,18.567141016463847
"7698,2873",2022-06-23,19.051415891195425
"7703,2873",2022-06-23,18.308670387863188
"7708,2873",2022-06-23,16.600168860904407
"7713,2873",2022-06-23,15.088022323983976
"7718,2873",2022-06-23,15.031824020552344
"7723,2873",2022-06-23,12.35512971698113
"7728,2873",2022-06-23,20.01222042139383
"7733,2873",2022-06-23,16.32753705815278
"7693,2878",2022-06-23,21.789558734023117
"7698,2878",2022-06-23,22.693987406648116
"7703,2878",2022-06-23,21.657062957540266
"7708,2878",2022-06-23,18.09501171646163
"7713,2878",2022-06-23,18.567447649729097
"7718,2878",2022-06-23,17.16958418740849
"7723,2878",2022-06-23,14.101382089552231
"7728,2878",2022-06-23,11.810081168831154
"7693,2883",2022-06-23,20.503885714285712
"7698,2883",2022-06-23,21.547779079988274
"7703,2883",2022-06-23,21.562673757564646
"7708,2883",2022-06-23,19.63438113373372
"7713,2883",2022-06-23,18.765245025245026
"7718,2883",2022-06-23,19.615347384855585
"7723,2883",2022-06-23,16.547114172651334
"7703,2888",2022-06-23,21.931126632250223
"7708,2888",2022-06-23,23.58032684450853
"7713,2888",2022-06-23,18.55222750179985
"7718,2888",2022-06-23,18.89652148997135
"7723,2888",2022-06-23,16.684393179538617
"7713,2843",2022-06-24,20.018949621806758
"7718,2843",2022-06-24,20.837505707762556
"7723,2843",2022-06-24,19.611165976880258
"7708,2848",2022-06-24,18.02130002921413
"7713,2848",2022-06-24,18.90904365600818
"7718,2848",2022-06-24,19.977287591240888
"7723,2848",2022-06-24,20.302228062490872
"7728,2848",2022-06-24,20.258729370527245
"7733,2848",2022-06-24,19.463873794916736
"7688,2853",2022-06-24,25.394979999999993
"7693,2853",2022-06-24,22.24561634052279
"7698,2853",2022-06-24,22.943879445793463
"7703,2853",2022-06-24,20.743870322764916
"7708,2853",2022-06-24,20.710080022863668
"7713,2853",2022-06-24,19.617490711631884
"7718,2853",2022-06-24,17.884272038862697
"7723,2853",2022-06-24,17.846631428571435
"7728,2853",2022-06-24,18.68749249892841
"7733,2853",2022-06-24,17.82058008286898
"7683,2858",2022-06-24,25.02116632563578
"7688,2858",2022-06-24,26.775482456140345
"7693,2858",2022-06-24,27.04399824638318
"7698,2858",2022-06-24,25.593914060216314
"7703,2858",2022-06-24,21.018318959216494
"7708,2858",2022-06-24,20.18549758877685
"7713,2858",2022-06-24,19.627688486265335
"7718,2858",2022-06-24,17.71050124214526
"7723,2858",2022-06-24,17.663957328657023
"7728,2858",2022-06-24,15.339427151833986
"7733,2858",2022-06-24,17.30974418944599
"7688,2863",2022-06-24,26.67790677723764
"7693,2863",2022-06-24,26.43740385989993
"7698,2863",2022-06-24,24.254408694408706
"7703,2863",2022-06-24,19.369263759828453
"7708,2863",2022-06-24,17.787106090935087
"7713,2863",2022-06-24,18.703598912888
"7718,2863",2022-06-24,18.890883867276884
"7723,2863",2022-06-24,17.432005148741425
"7728,2863",2022-06-24,17.81729405034325
"7733,2863",2022-06-24,17.847432084643987
"7693,2868",2022-06-24,22.85602691632533
"7698,2868",2022-06-24,22.900869056327732
"7703,2868",2022-06-24,21.459871288576856
"7708,2868",2022-06-24,19.07594792276185
"7713,2868",2022-06-24,17.74720409656182
"7718,2868",2022-06-24,18.051849575651154
"7723,2868",2022-06-24,18.162674469641555
"7728,2868",2022-06-24,19.47058806319484
"7733,2868",2022-06-24,18.147865398683244
"7693,2873",2022-06-24,23.050193215972527
"7698,2873",2022-06-24,23.524240515390122
"7703,2873",2022-06-24,21.53593530842995
"7708,2873",2022-06-24,19.437615912993707
"7713,2873",2022-06-24,18.373523182598735
"7718,2873",2022-06-24,18.505480824270172
"7723,2873",2022-06-24,18.198500071561476
"7728,2873",2022-06-24,19.432710360618202
"7733,2873",2022-06-24,16.73356897538638
"7693,2878",2022-06-24,25.046875549048313
"7698,2878",2022-06-24,26.247892810074685
"7703,2878",2022-06-24,23.997317715959003
"7708,2878",2022-06-24,20.518640890451078
"7713,2878",2022-06-24,21.901965148630836
"7718,2878",2022-06-24,19.977683748169827
"7723,2878",2022-06-24,18.394421669106872
"7728,2878",2022-06-24,17.989319080392434
"7693,2883",2022-06-24,24.21204688644689
"7698,2883",2022-06-24,24.11055962496339
"7703,2883",2022-06-24,22.346439982412424
"7708,2883",2022-06-24,21.63421414969973
"7713,2883",2022-06-24,22.4045838218054
"7718,2883",2022-06-24,21.086883516483514
"7723,2883",2022-06-24,18.993844349992674
"7703,2888",2022-06-24,24.774840928632845
"7708,2888",2022-06-24,24.742201834862374
"7713,2888",2022-06-24,22.001950100372813
"7718,2888",2022-06-24,20.75656160458452
"7723,2888",2022-06-24,19.39180398337872
"7713,2843",2022-06-25,13.181198801198796
"7718,2843",2022-06-25,14.49204908675799
"7723,2843",2022-06-25,13.913712002283425
"7708,2848",2022-06-25,12.1391557113643
"7713,2848",2022-06-25,12.622806249087455
"7718,2848",2022-06-25,13.534940145985404
"7723,2848",2022-06-25,14.03459483136224
"7728,2848",2022-06-25,15.538939681612392
"7733,2848",2022-06-25,15.755799006719258
"7688,2853",2022-06-25,16.797503536067882
"7693,2853",2022-06-25,14.814679156908664
"7698,2853",2022-06-25,15.597358310842987
"7703,2853",2022-06-25,14.79001428163382
"7708,2853",2022-06-25,15.132414975707343
"7713,2853",2022-06-25,13.712917976564736
"7718,2853",2022-06-25,12.50377196742392
"7723,2853",2022-06-25,12.653645714285716
"7728,2853",2022-06-25,13.890081440205742
"7733,2853",2022-06-25,14.248515502214607
"7683,2858",2022-06-25,18.999604922279794
"7688,2858",2022-06-25,19.453766233766224
"7693,2858",2022-06-25,19.15955378761674
"7698,2858",2022-06-25,17.424932791497334
"7703,2858",2022-06-25,14.403727525215615
"7708,2858",2022-06-25,14.186105509279558
"7713,2858",2022-06-25,13.584810052600822
"7718,2858",2022-06-25,12.330916264796143
"7723,2858",2022-06-25,12.457410492474056
"7728,2858",2022-06-25,12.716250182668418
"7733,2858",2022-06-25,14.028799883058026
"7688,2863",2022-06-25,20.401462658816243
"7693,2863",2022-06-25,19.028489855072454
"7698,2863",2022-06-25,16.032126412126416
"7703,2863",2022-06-25,13.269240886347387
"7708,2863",2022-06-25,12.13352587932514
"7713,2863",2022-06-25,12.844726076383925
"7718,2863",2022-06-25,13.029187643020595
"7723,2863",2022-06-25,13.134385011441653
"7728,2863",2022-06-25,14.112963386727694
"7733,2863",2022-06-25,14.352716614240776
"7693,2868",2022-06-25,16.395787009947323
"7698,2868",2022-06-25,16.23166934893928
"7703,2868",2022-06-25,14.73930963873043
"7708,2868",2022-06-25,12.17358981860737
"7713,2868",2022-06-25,11.745638624725677
"7718,2868",2022-06-25,12.247433421129637
"7723,2868",2022-06-25,14.126929041697146
"7728,2868",2022-06-25,15.003525453481572
"7733,2868",2022-06-25,14.783959034381853
"7693,2873",2022-06-25,17.257807767281452
"7698,2873",2022-06-25,17.383226914817467
"7703,2873",2022-06-25,15.484963503649634
"7708,2873",2022-06-25,13.783563251287932
"7713,2873",2022-06-25,13.163022323983975
"7718,2873",2022-06-25,13.575993131081843
"7723,2873",2022-06-25,15.099888364104766
"7728,2873",2022-06-25,15.618105323411557
"7733,2873",2022-06-25,14.462693188322845
"7693,2878",2022-06-25,18.540688140556373
"7698,2878",2022-06-25,19.085002196514868
"7703,2878",2022-06-25,17.456805270863825
"7708,2878",2022-06-25,16.33664909197423
"7713,2878",2022-06-25,17.85210718992532
"7718,2878",2022-06-25,17.00070863836018
"7723,2878",2022-06-25,16.4787437774524
"7728,2878",2022-06-25,15.886346463611074
"7693,2883",2022-06-25,17.987624908424902
"7698,2883",2022-06-25,18.599396425432168
"7703,2883",2022-06-25,18.254647515755526
"7708,2883",2022-06-25,17.790458473707343
"7713,2883",2022-06-25,19.239780187573274
"7718,2883",2022-06-25,18.52201904761905
"7723,2883",2022-06-25,17.19775172211637
"7703,2888",2022-06-25,20.806233877901967
"7708,2888",2022-06-25,20.241966743119267
"7713,2888",2022-06-25,18.999093776885573
"7718,2888",2022-06-25,18.869392550143257
"7723,2888",2022-06-25,17.09130821034532
"7713,2843",2022-06-26,13.077631084186342
"7718,2843",2022-06-26,12.753081015351876
"7723,2843",2022-06-26,12.126428359537226
"7708,2848",2022-06-26,12.278510078878169
"7713,2848",2022-06-26,13.004643013578624
"7718,2848",2022-06-26,12.937308332073188
"7723,2848",2022-06-26,11.511825972313765
"7728,2848",2022-06-26,11.345696053736354
"7733,2848",2022-06-26,12.125201031709908
"7688,2853",2022-06-26,19.36158466819221
"7693,2853",2022-06-26,16.2573974170345
"7698,2853",2022-06-26,16.0545861896004
"7703,2853",2022-06-26,15.296955155669801
"7708,2853",2022-06-26,14.409099807207477
"7713,2853",2022-06-26,14.331969134038294
"7718,2853",2022-06-26,10.853860727937509
"7723,2853",2022-06-26,10.483948797517455
"7728,2853",2022-06-26,11.74546110414053
"7733,2853",2022-06-26,11.132657644687583
"7683,2858",2022-06-26,19.04163904235727
"7688,2858",2022-06-26,19.46087319824525
"7693,2858",2022-06-26,18.504761215629518
"7698,2858",2022-06-26,18.71884189783235
